Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner,Count,2004,2007,2008,2009,2010
160_8,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558,-95.77123,0,,,,,,
160_9,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.5581,-95.77124,0,,,,,,
101_1,Lincoln,2013,,,,Medary_Creek,in_channel,pool,"cobble, gravel, muck",44.24785,-96.44218,1,,,,,1,
104_1,Pipestone,2013,,,,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, sand, silt",44.07115,-96.348196,1,,,,,1,
108_2,Pipestone,2013,,,,Split_Rock_Creek,in_channel,pool,"gravel, cobble, boulders",43.878304,-96.379794,1,,,,,1,
109_1,Rock,2013,,,,Split_Rock_Creek,in_channel,pool,"gravel, sand, silt",43.833606,-96.411701,1,,,,,1,
112_1,Rock,2013,,,,Split_Rock_Creek,in_channel,pool,"bedrock, silt",43.707152,-96.288184,1,,,,,1,
113_1,Rock,2013,,,,Tributary_Rock_River,in_channel,pool,"sand, gravel, silt",43.739705,-96.15153,0,,,,,1,
115_1,Rock,2013,,,,Elk_Creek,in_channel,pool,"sand, gravel, silt",43.602626,-96.173458,1,,,,,1,
119_1,Nobles,2013,,,,West_Branch_Little_Rock_River,in_channel,pool,"gravel, sand, silt",43.57232,-95.860984,1,,,,,1,
120_1,Nobles,2013,,,,West_Branch_Little_Rock_River,in_channel,pool,"silt, gravel",43.543234,-95.847515,1,,,,,1,
123_1,Pipestone,2013,,,,Rock_River,in_channel,in-channel/MCB,"gravel, sand, silt",43.93561,-96.1364,0,,,,,,1
127_3,Pipestone,2013,,,,Willow_creek,in_channel,in-channel/MCB,"muck, silt, sand",43.93561,-96.1364,1,,,,,,1
135_1,Rock,2013,,,,Elk_Creek,off_channel,pool/off-channel,"sand, muck",43.602626,-96.173458,1,,,,,,1
161_1,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.25807,-96.427023,0,,,,,,
161_10,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259368,-96.426506,0,,,,,,
161_11,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259287,-96.426384,0,,,,,,
161_12,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259696,-96.425761,0,,,,,,
161_13,Lincoln,2013,109,46,7,Medary_Creek,in_channel,pool,"cobble, gravel, silt",44.260411,-96.425425,0,,,,,,
161_14,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.26093,-96.426816,0,,,,,,
161_15,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.260188,-96.428199,0,,,,,,
161_2,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258159,-96.427248,0,,,,,,
161_3,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258368,-96.427391,0,,,,,,
161_4,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.258988,-96.427384,0,,,,,,
161_5,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259028,-96.427245,0,,,,,,
161_6,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259048,-96.42721,0,,,,,,
161_7,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259244,-96.426967,0,,,,,,
161_8,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259283,-96.426878,0,,,,,,
161_9,Lincoln,2013,109,46,7,Medary_Creek,in_channel,in-channel/MCB,"cobble, gravel, silt",44.259314,-96.426704,0,,,,,,
162_1,Pipestone,2013,108,46,4_29,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.187952,-96.369679,0,,,,,,
162_10,Pipestone,2013,108,46,4_38,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186474,-96.374602,0,,,,,,
162_2,Pipestone,2013,108,46,4_30,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.187769,-96.369787,0,,,,,,
162_3,Pipestone,2013,108,46,4_31,Willow_creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.185545,-96.372319,0,,,,,,
162_4,Pipestone,2013,108,46,4_32,Willow_creek,in_channel,pool,"sand, gravel, silt",44.185877,-96.373237,0,,,,,,
162_5,Pipestone,2013,108,46,4_33,Willow_creek,in_channel,pool,"sand, gravel, silt",44.185886,-96.373531,0,,,,,,
162_6,Pipestone,2013,108,46,4_34,Willow_creek,in_channel,pool,"sand, gravel, silt",44.185979,-96.373528,0,,,,,,
162_7,Pipestone,2013,108,46,4_35,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186178,-96.373435,0,,,,,,
162_8,Pipestone,2013,108,46,4_36,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186085,-96.373526,0,,,,,,
162_9,Pipestone,2013,108,46,4_37,Willow_creek,in_channel,pool,"sand, gravel, silt",44.186598,-96.375324,0,,,,,,
163_1,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.125501,-96.396154,0,,,,,,
163_10,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127826,-96.3959,0,,,,,,
163_11,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127546,-96.395316,0,,,,,,
163_12,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127626,-96.396321,0,,,,,,
163_13,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.130179,-96.395916,0,,,,,,
163_14,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.130848,-96.394381,0,,,,,,
163_15,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.125735,-96.395531,0,,,,,,
163_2,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.125524,-96.396167,0,,,,,,
163_3,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.1255,-96.396406,0,,,,,,
163_4,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.126252,-96.396624,0,,,,,,
163_5,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.125951,-96.395799,0,,,,,,
163_6,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.126817,-96.395172,0,,,,,,
163_7,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127034,-96.395176,0,,,,,,
163_8,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127619,-96.39631,0,,,,,,
163_9,Pipestone,2013,108,46,29,Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.127646,-96.396316,0,,,,,,
164_1,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080424,-96.44734,0,,,,,,
164_10,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078098,-96.449915,0,,,,,,
164_11,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080292,-96.451048,0,,,,,,
164_2,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080431,-96.447205,0,,,,,,
164_3,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.080422,-96.44708,0,,,,,,
164_4,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,pool,"gravel, sand, cobble, silt",44.079962,-96.449105,0,,,,,,
164_5,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.079382,-96.449064,0,,,,,,
164_6,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.077604,-96.448475,0,,,,,,
164_7,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.077966,-96.449133,0,,,,,,
164_8,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.078063,-96.449505,0,,,,,,
164_9,Pipestone,2013,107,47,13_14,Flandreau_Creek,in_channel,in-channel/MCB,"gravel, sand, cobble, silt",44.077977,-96.449811,0,,,,,,
165_1,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.045013,-96.392781,0,,,,,,
165_10,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.042892,-96.394303,0,,,,,,
165_11,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.042837,-96.394187,0,,,,,,
165_12,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042123,-96.394118,0,,,,,,
165_13,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.041958,-96.394634,0,,,,,,
165_14,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.042444,-96.396452,0,,,,,,
165_15,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.041637,-96.398198,0,,,,,,
165_16,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.041659,-96.397979,0,,,,,,
165_2,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.04481,-96.393168,0,,,,,,
165_3,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.044728,-96.393155,0,,,,,,
165_4,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.044575,-96.393252,0,,,,,,
165_5,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.044348,-96.393403,0,,,,,,
165_6,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.044464,-96.393869,0,,,,,,
165_7,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.043203,-96.393713,0,,,,,,
165_8,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.042992,-96.394037,0,,,,,,
165_9,Pipestone,2013,107,46,29,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel, silt",44.043022,-96.394292,0,,,,,,
166_1,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013301,-96.387084,0,,,,,,
166_10,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.017405,-96.385173,0,,,,,,
166_2,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.01347,-96.387097,0,,,,,,
166_3,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013455,-96.387037,0,,,,,,
166_4,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.013558,-96.38703,0,,,,,,
166_5,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.015412,-96.385964,0,,,,,,
166_6,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016187,-96.38658,0,,,,,,
166_7,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016234,-96.386608,0,,,,,,
166_8,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016252,-96.386462,0,,,,,,
166_9,Pipestone,2013,106,46,4_5,Pipstone_Creek,in_channel,in-channel/MCB,"cobble, gravel, sand, silt",44.016333,-96.386356,0,,,,,,
167_1,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.925854,-96.349933,0,,,,,,
167_10,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.924709,-96.352556,0,,,,,,
167_11,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.924656,-96.352428,0,,,,,,
167_12,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.924475,-96.352403,0,,,,,,
167_2,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",43.926381,-96.350316,0,,,,,,
167_3,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926431,-96.351036,0,,,,,,
167_4,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926382,-96.351019,0,,,,,,
167_5,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.92633,-96.351088,0,,,,,,
167_6,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926332,-96.351164,0,,,,,,
167_7,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926357,-96.351316,0,,,,,,
167_8,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926364,-96.351391,0,,,,,,
167_9,Pipestone,2013,105,46,3,Split_Rock_Creek,in_channel,pool,"sand, gravel, silt",43.926359,-96.35156,0,,,,,,
168_1,Pipestone,2013,105,46,28_29,Split_Rock_Creek,in_channel,in-channel/MCB,"boulder, cobble, sand",43.877714,-96.380264,1,,,,,,
169_1,Pipestone,2013,105,44,17_18,Rock_River,in_channel,pool,"silt, gravel",43.893717,-96.165647,0,,,,,,
169_2,Pipestone,2013,105,44,17_18,Rock_River,in_channel,in-channel/MCB,"silt, gravel",43.894399,-96.165318,1,,,,,,
170_1,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.920934,-95.931566,0,,,,,,
170_10,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.921229,-95.931651,0,,,,,,
170_2,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918902,-95.930793,0,,,,,,
170_3,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.918414,-95.931681,0,,,,,,
170_4,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.917843,-95.930903,0,,,,,,
170_5,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.917831,-95.930607,0,,,,,,
170_6,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.917906,-95.930611,0,,,,,,
170_7,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.917967,-95.93025,0,,,,,,
170_8,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.91792,-95.929828,0,,,,,,
170_9,Murray,2013,104,47,35,Chanarambie_Creek,in_channel,in-channel/MCB,"silt, sand",43.921053,-95.930621,0,,,,,,
171_1,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,,43.820212,-96.130131,0,,,,,,
171_10,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.822712,-96.135704,0,,,,,,
171_2,Rock,2013,104,44,8_9,Rock_River,in_channel,pool,"sand, gravel, silt",43.821264,-96.134703,0,,,,,,
171_3,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.820253,-96.129743,0,,,,,,
171_4,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.820271,-96.129616,0,,,,,,
171_5,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.821454,-96.133028,0,,,,,,
171_6,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.823807,-96.135209,0,,,,,,
171_7,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.823675,-96.135277,0,,,,,,
171_8,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.82359,-96.135324,0,,,,,,
171_9,Rock,2013,104,44,8_9,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.824053,-96.134954,0,,,,,,
172_1,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775389,-96.170755,0,,,,,,
172_10,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.770588,-96.168557,0,,,,,,
172_11,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.770432,-96.168266,0,,,,,,
172_2,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775292,-96.170756,0,,,,,,
172_3,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,pool,"sand, silt, muck",43.775147,-96.170798,0,,,,,,
172_4,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.773862,-96.170796,0,,,,,,
172_5,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772471,-96.172079,0,,,,,,
172_6,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772419,-96.172245,0,,,,,,
172_7,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.772452,-96.172195,0,,,,,,
172_8,Rock,2013,104,44,30_31,Tributary_Rock_River,in_channel,in-channel/MCB,"sand, silt, muck",43.769564,-96.169146,0,,,,,,
172_9,Rock,2013,104,44,30_31,Tributary_Rock_River,off_channel,"pool,","sand, silt, muck",43.769987,-96.16876,0,,,,,,
173_1,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.747499,-96.200892,0,,,,,,
173_10,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.747997,-96.200484,0,,,,,,
173_2,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.747569,-96.200944,0,,,,,,
173_3,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.747637,-96.200907,0,,,,,,
173_4,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748428,-96.198381,0,,,,,,
173_5,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.74844,-96.198332,0,,,,,,
173_6,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748898,-96.197893,0,,,,,,
173_7,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748396,-96.198858,0,,,,,,
173_8,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.748279,-96.199345,0,,,,,,
173_9,Rock,2013,103,45,2_11,Mound_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.74817,-96.199664,0,,,,,,
174_1,Rock,2013,103,44,8_9,Tributary_Rock_River,in_channel,pool,"gravel, sand, silt",43.733339,-96.132503,0,,,,,,
174_2,Rock,2013,103,44,8_9,Tributary_Rock_River,in_channel,pool,"gravel, sand, silt",43.733221,-96.132627,1,,,,,,
175_1,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710029,-96.112383,0,,,,,,
175_2,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710019,-96.112326,0,,,,,,
175_3,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,pool,"sand, silt, gravel",43.710083,-96.112389,0,,,,,,
175_4,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.70955,-96.111423,0,,,,,,
175_5,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.710422,-96.107639,0,,,,,,
175_6,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.71007,-96.1072,0,,,,,,
175_7,Rock,2013,103,44,21_22,Champepadan_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.709841,-96.107064,0,,,,,,
175_8,Rock,2013,103,44,21_22,Champepadan_Creek,off_channel,pool/off-channel,"sand, silt, gravel",43.709716,-96.107097,1,,,,,,
176_1,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.57304,-96.064136,0,,,,,,
176_10,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.56807,-96.062739,0,,,,,,
176_11,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.566392,-96.06408,0,,,,,,
176_12,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.566321,-96.06416,0,,,,,,
176_13,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.565983,-96.063812,0,,,,,,
176_2,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.573054,-96.064105,0,,,,,,
176_3,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,pool,"silt, gravel",43.572497,-96.064086,0,,,,,,
176_4,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572005,-96.063503,0,,,,,,
176_5,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572045,-96.063546,0,,,,,,
176_6,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.572114,-96.063604,0,,,,,,
176_7,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.571277,-96.063575,0,,,,,,
176_8,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.570905,-96.061979,0,,,,,,
176_9,Rock,2013,101,44,12,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, gravel",43.568174,-96.06275,0,,,,,,
177_1,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.525889,-96.187211,0,,,,,,
177_10,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.527279,-96.186848,0,,,,,,
177_11,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.52783,-96.187708,0,,,,,,
177_12,Rock,2013,101,45,25,Rock_River,off_channel,pool/off-channel,"sand, gravel, silt",43.526632,-96.190465,0,,,,,,
177_2,Rock,2013,101,45,25,Rock_River,in_channel,pool,"sand, gravel, silt",43.525927,-96.187266,0,,,,,,
177_3,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.525199,-96.185949,0,,,,,,
177_4,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.522975,-96.185584,0,,,,,,
177_5,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521478,-96.18456,0,,,,,,
177_6,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521433,-96.184582,0,,,,,,
177_7,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.52125,-96.184531,0,,,,,,
177_8,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521215,-96.184422,0,,,,,,
177_9,Rock,2013,101,45,25,Rock_River,in_channel,in-channel/MCB,"sand, gravel, silt",43.521066,-96.18444,0,,,,,,
178_1,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.514414,-96.05867,0,,,,,,
178_10,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.518662,-96.058814,0,,,,,,
178_11,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.520785,-96.0607,0,,,,,,
178_12,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.52046,-96.060822,0,,,,,,
178_2,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.514045,-96.05846,0,,,,,,
178_3,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.513788,-96.058443,0,,,,,,
178_4,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513497,-96.058412,0,,,,,,
178_5,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513584,-96.058298,0,,,,,,
178_6,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.513518,-96.058168,0,,,,,,
178_7,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.513558,-96.058669,0,,,,,,
178_8,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.51549,-96.058237,0,,,,,,
178_9,Rock,2013,101,44,25_36,Kanaranzi_Creek,in_channel,in-channel/MCB,"sand, silt, gravel",43.518918,-96.058956,0,,,,,,
179_1,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.659329,-95.904627,0,,,,,,
179_10,Nobles,2013,102,42,8,East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, silt, gravel",43.654349,-95.900201,0,,,,,,
