Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner,Count,2004,2007,2008,2009,2010
62_6,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.195886,-96.326715,0,,,,,,
62_7,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.194041,-96.327919,0,,,,,,
62_8,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.193565,-96.327892,0,,,,,,
62_9,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.193071,-96.326907,0,,,,,,
62_10,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.192167,-96.326727,0,,,,,,
63_1,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.140078,-96.382753,0,,,,,,
63_2,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.140069,-96.382747,0,,,,,,
63_3,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.140743,-96.381869,0,,,,,,
63_4,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.141821,-96.381946,0,,,,,,
63_5,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.141396,-96.381118,0,,,,,,
63_6,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142153,-96.380461,0,,,,,,
63_7,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142053,-96.379582,0,,,,,,
63_8,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142690,-96.379045,0,,,,,,
63_9,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142921,-96.378566,0,,,,,,
63_10,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.143701,-96.377752,0,,,,,,
64_1,Pipestone,2007,108,46,29,Flandreau_Creek,off_channel,flow,silt,44.139698,-96.388873,0,,,,,,
64_2,Pipestone,2007,108,46,28,Flandreau_Creek,in_channel,flow,silt,44.137462,-96.387771,0,,,,,,
64_3,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.137043,-96.388253,0,,,,,,
64_4,Pipestone,2007,108,46,29,Flandreau_Creek,off_channel,flow,silt,44.137084,-96.390511,0,,,,,,
64_5,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.136065,-96.388746,0,,,,,,
64_6,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.136056,-96.389948,0,,,,,,
64_7,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135744,-96.390443,0,,,,,,
64_8,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135339,-96.390132,0,,,,,,
64_9,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135373,-96.390814,0,,,,,,
64_10,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.134666,-96.391264,0,,,,,,
65_1,Pipestone,2007,107,45,4,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel",44.096986,-96.259456,1,,,,,,
66_1,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.022403,-96.337424,0,,,,,,
66_2,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.022516,-96.337399,0,,,,,,
66_3,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.023127,-96.335931,1,,,,,,
67_1,Pipestone,2007,107,46,33,Pipstone_Creek,in_channel,backwater,silt,44.023564,-96.368121,1,,,,,,
68_1,Pipestone,2007,106,47,13,Pipstone_Creek,in_channel,backwater,"sand, silt",43.987300,-96.428614,1,,,,,,
69_1,Pipestone,2007,106,44,32,Rock_River,in_channel,flow,"sand, gravel, silt",43.942975,-96.150791,1,,,,,,
70_1,Pipestone,2007,105,44,23,Chanarambie_Creek,in_channel,pool,"gravel, sand, silt",43.885885,-96.095047,1,,,,,,
71_1,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909183,-96.244619,0,,,,,,
71_2,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909531,-96.245696,0,,,,,,
71_3,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909512,-96.246375,0,,,,,,
71_4,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909273,-96.248101,0,,,,,,
72_1,Pipestone,2007,105,45,33,Poplar_Creek,in_channel,pool,"sand, gravel",43.858526,-96.256651,1,,,,,,
73_1,Rock,2007,104,46,5,Tributary_Split_Rock_Creek,in_channel,pool,"sand, gravel",43.834402,-96.415596,1,,,,,,
74_1,Rock,2007,104,47,12,Split_Rock_Creek,in_channel,backwater,sand,43.834402,-96.415596,1,,,,,,
75_1,Rock,2007,103,46,25,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.702838,-96.295948,1,,,,,,
76_1,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.650133,-96.196667,0,,,,,,
76_2,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.649055,-96.197257,0,,,,,,
76_3,Rock,2007,102,45,11,Rock_River,in_channel,pool,"sand, gravel",43.649326,-96.198351,1,,,,,,
77_1,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738333,-95.918202,0,,,,,,
77_2,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.738247,-95.918402,0,,,,,,
77_3,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.737593,-95.916869,0,,,,,,
77_4,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.737687,-95.917053,0,,,,,,
77_5,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736393,-95.918013,0,,,,,,
77_6,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.736413,-95.918313,0,,,,,,
77_7,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.735863,-95.919031,0,,,,,,
77_8,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.735648,-95.919009,0,,,,,,
77_9,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.734520,-95.917681,0,,,,,,
77_10,Nobles,2007,103,42,7,Kanaranzi_Creek,in_channel,flow,"silt, sand",43.739015,-95.913694,0,,,,,,
78_1,Nobles,2007,102,43,22,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.625403,-95.986096,0,,,,,,
78_2,Nobles,2007,102,43,22,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.625378,-95.986406,1,,,,,,
79_1,Nobles,2007,102,43,21,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.616344,-95.998207,0,,,,,,
79_2,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.615686,-95.998242,0,,,,,,
79_3,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614957,-95.997864,0,,,,,,
79_4,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614009,-95.998318,0,,,,,,
79_5,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.614047,-95.998593,0,,,,,,
79_6,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613525,-95.999592,0,,,,,,
79_7,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613763,-95.999797,0,,,,,,
79_8,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613615,-96.001316,0,,,,,,
79_9,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613378,-96.001440,0,,,,,,
79_10,Nobles,2007,102,43,28,Kanaranzi_Creek,in_channel,flow,"sand, gravel",43.613648,-96.002456,0,,,,,,
80_1,Rock,2007,101,44,24,Kanaranzi_Creek,in_channel,pool,"sand, silt ",43.543464,-96.061543,0,,,,,,
80_2,Rock,2007,101,44,13,Kanaranzi_Creek,in_channel,pool,"sand, silt ",43.544018,-96.061521,1,,,,,,
81_1,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.154544,-96.367584,0,,,,,,
81_2,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.156861,-96.363789,0,,,,,,
81_3,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.156977,-96.364458,0,,,,,,
81_4,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.158297,-96.362408,0,,,,,,
81_5,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.158835,-96.362188,0,,,,,,
81_6,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.159210,-96.361071,0,,,,,,
81_7,Pipestone,2008,108n,46w,15,Flandreau_Creek,in_channel,flow,"sand, mud",44.159079,-96.360326,0,,,,,,
81_8,Pipestone,2008,108n,46w,15,Flandreau_Creek,off_channel,flow,"sand, mud",44.159515,-96.360188,1,,,,,,
82_1,Pipestone,2008,107n,47w,1_12,Flandreau_Creek,in_channel,flow,muck,44.099205,-96.429189,0,,,,,,
82_2,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.099100,-96.428208,0,,,,,,
82_3,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.099169,-96.427712,0,,,,,,
82_4,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.097837,-96.427398,0,,,,,,
82_5,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.097654,-96.427188,0,,,,,,
82_6,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.097634,-96.426962,0,,,,,,
82_7,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.096568,-96.427962,0,,,,,,
82_8,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.095932,-96.428462,0,,,,,,
82_9,Pipestone,2008,108n,46w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.093918,-96.430182,0,,,,,,
82_10,Pipestone,2008,107n,47w,"6,7 ",Flandreau_Creek,in_channel,flow,muck,44.094369,-96.429546,0,,,,,,
83_1,Pipestone,2008,107n,46w,33,South_Branch_Pipestone_Creek,in_channel,backwater,silt,44.023472,-96.368157,1,,,,,,
84_1,Pipestone,2008,107n,46w,13,North_Branch_Pipestone_Creek,in_channel,backwater,"sand, silt",44.081383,-96.307999,1,,,,,,
85_1,Pipestone,2008,107n,45w,9,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.095021,-96.257330,1,,,,,,
86_1,Pipestone,2008,105n,46w,21,Split_Rock_Creek,in_channel,pool,"sand, silt",43.891927,-96.368220,1,,,,,,
87_1,Pipestone,2008,105n,45w,26,Poplar_Creek,in_channel,pool,"sand, gravel, silt",43.865974,-96.204586,1,,,,,,
88_1,Pipestone,2008,105n,45w,20,Pipstone_Creek,in_channel,backwater,"sand, silt",43.877787,-96.149870,1,,,,,,
89_1,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.601682,-96.443968,0,,,,,,
89_2,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.601680,-96.444650,0,,,,,,
89_3,Rock,2008,102n,47w,35,Springwater_Creek,in_channel,flow,"mud, sand",43.599909,-96.446035,0,,,,,,
90_1,Rock,2008,102n,46w,7,Springwater_Creek,in_channel,flow,"silt, sand, gravel",43.647574,-96.401560,0,,,,,,
91_1,Rock,2008,103n,45w,31,Beaver_Creek,in_channel,backwater,"sand, gravel",43.688592,-96.289424,1,,,,,,
92_1,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.672239,-96.171475,0,,,,,,
92_2,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.672385,-96.169114,0,,,,,,
92_3,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.674776,-96.166349,0,,,,,,
92_4,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.675421,-96.166780,0,,,,,,
92_5,Rock,2008,103n,44w,31,Rock_River,in_channel,flow,"sand, silt",43.675785,-96.166961,0,,,,,,
93_1,Rock,2008,102n,45w,23,Rock_River,in_channel,backwater,"sand, gravel",43.628444,-96.195446,1,,,,,,
94_1,Rock,2008,102n,44w,10_11,Elk_Creek,in_channel,backwater,"sand, gravel",43.659833,-96.092978,1,,,,,,
95_1,Rock,2008,103n,44w,23,Champepadan_Creek,off_channel,pool,"sand, silt, gravel",43.717539,-96.086228,1,,,,,,
96_1,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.511969,-96.091978,0,,,,,,
96_2,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.511586,-96.091823,0,,,,,,
96_3,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512112,-96.092666,0,,,,,,
96_4,Rock,2008,101n,44w,34_35,Rock_River,in_channel,backwater,"sand, gravel, silt",43.512048,-96.093393,1,,,,,,
97_1,Nobles,2008,103n,42w,30,Kanaranzi_Creek,in_channel,backwater,"sand, silt, gravel",43.702901,-95.914127,1,,,,,,
98_1,Nobles,2008,102n,42w,8,East_Branch_Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.656760,-95.903795,0,,,,,,
98_2,Nobles,2008,102n,42w,8,East_Branch_Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.659272,-95.904487,1,,,,,,
99_1,Nobles,2008,101n,42w,15,West_Branch_Little_Rock_River,in_channel,flow,"sand, gravel, mud",43.557651,-95.863422,1,,,,,,
100_1,Nobles,2008,101n,42w,23,West_Branch_Little_Rock_River,in_channel,backwater,"sand, mud",43.543265,-95.847491,1,,,,,,
101_1,Lincoln,2009,109,46,18,Medary_Creek,in_channel,pool,"silt, sand",44.247850,-96.442180,1,,,,,,
102_1,Lincoln,2009,109,46,17,Medary_Creek,in_channel,pool,"silt, sand",44.251992,-96.409221,0,,,,,,
102_2,Lincoln,2009,109,46,17,Medary_Creek,in_channel,pool,"silt, sand",44.252660,-96.407933,1,,,,,,
103_1,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.151908,-96.415050,0,,,,,,
103_2,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.151881,-96.415377,0,,,,,,
103_3,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150090,-96.415757,0,,,,,,
103_4,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150097,-96.414689,0,,,,,,
103_5,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.150245,-96.413451,0,,,,,,
103_6,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.149344,-96.412862,0,,,,,,
103_7,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.148732,-96.412412,0,,,,,,
103_8,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.147542,-96.412279,0,,,,,,
103_9,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.146809,-96.412421,0,,,,,,
103_10,Pipestone,2009,108,46,19,Willow_creek,in_channel,flow,muck,44.147018,-96.413791,0,,,,,,
104_1,Pipestone,2009,107,46,14,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.071150,-96.348196,1,,,,,,
105_1,Pipestone,2009,106,46,5,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.071150,-96.348196,1,,,,,,
106_1,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.951732,-96.128472,0,,,,,,
106_2,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.951299,-96.128514,0,,,,,,
106_3,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950920,-96.129343,0,,,,,,
106_4,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950379,-96.130866,0,,,,,,
106_5,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950359,-96.131059,0,,,,,,
106_6,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.950956,-96.131978,0,,,,,,
106_7,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.952096,-96.128310,0,,,,,,
106_8,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.954019,-96.127238,0,,,,,,
106_9,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.955260,-96.127174,0,,,,,,
106_10,Pipestone,2009,106,44,28,Unnamed_Tributary_Rock_River,in_channel,flow,"sand, silt",43.956969,-96.126362,0,,,,,,
107_1,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.892188,-96.371310,0,,,,,,
107_2,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.891826,-96.371278,0,,,,,,
107_3,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.891445,-96.372824,0,,,,,,
107_4,Pipestone,2009,105,46,21,Split_Rock_Creek,in_channel,pool,"boulders, slab, gravel, sand, silt ",43.891581,-96.373329,1,,,,,,
108_1,Pipestone,2009,105,46,28,Split_Rock_Creek,in_channel,pool,"sand, silt, boulders",43.878304,-96.379794,0,,,,,,
108_2,Pipestone,2009,105,46,28,Split_Rock_Creek,in_channel,pool,"sand, silt, boulders",43.877741,-96.380152,1,,,,,,
109_1,Rock,2009,104,47,12,Split_Rock_Creek,in_channel,pool,"sand, silt",43.833606,-96.411701,1,,,,,,
110_1,Rock,2009,102,46,7,Springwater_Creek,in_channel,flow,"silt, sand",43.659940,-96.396192,0,,,,,,
111_1,Rock,2009,45,19,19,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.706798,-96.289333,0,,,,,,
111_2,Rock,2009,45,19,19,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.707152,-96.288184,1,,,,,,
112_1,Rock,2009,103,46,24,Beaver_Creek,in_channel,pool,"sand, silt, bedrock",43.707152,-96.288184,1,,,,,,
113_1,Rock,2009,103,44,8,Unnamed_Tributary_Rock_River,in_channel,pool,"sand, silt, mud",43.739705,-96.151530,1,,,,,,
114_1,Nobles,2009,104,43,31,Champepadan_Creek,in_channel,flow,"sand, gravel",43.762182,-96.049513,0,,,,,,
115_1,Rock,2009,102,45,25,Elk_Creek,off_channel,oxbow,"sand, gravel, silt",43.602626,-96.173458,1,,,,,,
116_1,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.542610,-96.061000,0,,,,,,
116_2,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.542865,-96.061330,0,,,,,,
116_3,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.543789,-96.061583,0,,,,,,
116_4,Rock,2009,101,44,24,Kanaranzi_Creek,in_channel,flow,"sand, silt",43.543973,-96.061369,1,,,,,,
117_1,Nobles,2009,102,42,7,Kanaranzi_Creek,in_channel,backwater,"sand, silt",43.654033,-95.929176,1,,,,,,
118_1,Nobles,2009,102,42,15_16,Unnamed_Tributary_East_Branch_Kanaranzi_Creek,in_channel,pool,"sand, gravel",43.630575,-95.867182,0,,,,,,
119_1,Nobles,2009,101,42,10,West_Branch_Little_Rock_River,in_channel,backwater,"sand, gravel, muck",43.572320,-95.860984,1,,,,,,
120_1,Nobles,2009,101,42,23,West_Branch_Little_Rock_River,in_channel,pool,"sand, muck",43.543234,-95.847515,1,,,,,,
121_1,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.125430,-96.396260,0,,,,,,
121_2,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.125600,-96.396270,0,,,,,,
121_3,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.125720,-96.396390,0,,,,,,
121_4,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.126260,-96.396450,0,,,,,,
121_5,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.127660,-96.396360,0,,,,,,
121_6,Pipestone,2010,108,46,29,Flandreau_Creek,off_channel,flow,"sand, silt",44.127510,-96.395200,0,,,,,,
121_7,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.130560,-96.394890,0,,,,,,
121_8,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.130860,-96.394440,0,,,,,,
121_9,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131110,-96.394220,0,,,,,,
121_10,Pipestone,2010,108,46,29,Flandreau_Creek,in_channel,flow,"sand, silt",44.131220,-96.394090,0,,,,,,
122_1,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.178700,-96.253670,0,,,,,,
122_2,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.178970,-96.253350,0,,,,,,
122_3,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.175680,-96.256210,0,,,,,,
122_4,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.176890,-96.254940,0,,,,,,
122_5,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.176080,-96.254570,0,,,,,,
122_6,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.175390,-96.256340,0,,,,,,
122_7,Pipestone,2010,107,46,14,Flandreau_Creek,off_channel,flow,"sand, silt",44.175690,-96.256310,0,,,,,,
122_8,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.175150,-96.256650,0,,,,,,
122_9,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.174980,-96.257280,0,,,,,,
122_10,Pipestone,2010,107,46,14,Flandreau_Creek,in_channel,flow,"sand, silt",44.173560,-96.255790,0,,,,,,
123_1,Pipestone,2010,105,44,4,Rock_River,in_channel,backwater,"sand, silt",43.935610,-96.136400,1,,,,,,
124_1,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.899530,-96.063910,0,,,,,,
124_2,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.897790,-96.065640,0,,,,,,
124_3,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.898110,-96.066530,0,,,,,,
124_4,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.897920,-96.066840,0,,,,,,
124_5,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.897610,43.897610,0,,,,,,
124_6,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.896810,-96.068030,0,,,,,,
124_7,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.896330,-96.068820,0,,,,,,
124_8,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.895890,-96.069450,0,,,,,,
124_9,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.893720,-96.071760,0,,,,,,
124_10,Pipestone,2010,105,44,13,Chanarambie_Creek,in_channel,flow,"sand, silt",43.893910,-96.074290,0,,,,,,
125_1,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.910720,-96.034320,0,,,,,,
125_2,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911120,-96.033190,0,,,,,,
125_3,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911030,-96.033280,0,,,,,,
125_4,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.911040,-96.033410,0,,,,,,
125_5,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,flow,"sand, silt",43.910900,-96.033700,0,,,,,,
125_6,Murray,2010,105,43,8_18,Chanarambie_Creek,in_channel,backwater,"sand, silt",43.910800,-96.034650,1,,,,,,
126_1,Rock,2010,104,47,13,Split_Rock_Creek,in_channel,pool,muck,43.807940,-96.426000,0,,,,,,
126_2,Rock,2010,104,47,13,Split_Rock_Creek,in_channel,pool,muck,43.807930,-96.426280,1,,,,,,
127_1,Pipestone,2010,102,46,5,Willow_creek,in_channel,flow,"sand, silt",44.158160,-96.396070,0,,,,,,
127_2,Pipestone,2010,102,46,5,Willow_creek,in_channel,flow,"sand, silt",44.158210,-96.395950,0,,,,,,
127_3,Pipestone,2010,102,46,5,Willow_creek,off_channel,backwater,"sand, silt",44.159400,-96.395950,1,,,,,,
128_1,Rock,2010,102,46,2_11_12,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657060,-96.311710,0,,,,,,
128_2,Rock,2010,102,46,2_11_13,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657200,-96.311910,0,,,,,,
128_3,Rock,2010,102,46,2_11_14,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657940,-96.312810,0,,,,,,
128_4,Rock,2010,102,46,2_11_15,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.657700,-96.313130,0,,,,,,
128_5,Rock,2010,102,46,2_11_16,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.655320,-96.312690,0,,,,,,
128_6,Rock,2010,102,46,2_11_17,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.654870,-96.311830,0,,,,,,
128_7,Rock,2010,102,46,2_11_18,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.654620,-96.310970,0,,,,,,
128_8,Rock,2010,102,46,2_11_19,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.654000,-96.311110,0,,,,,,
128_9,Rock,2010,102,46,2_11_20,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.653240,-96.311220,0,,,,,,
128_10,Rock,2010,102,46,2_11_21,Beaver_Creek,in_channel,flow,"sand, gravel, muck",43.660280,-96.314630,0,,,,,,
129_1,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718810,-96.189740,0,,,,,,
129_2,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.722130,-96.189090,0,,,,,,
129_3,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.722960,-96.189510,0,,,,,,
129_4,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.723080,-96.189210,0,,,,,,
